,wid,reflection_period,original_hm,cleaned_hm,modified,num_sentence,ground_truth_category,predicted_category,id,text
90441,5068,3m,"After much planning and 11 years since my last trip, my sister and I went ""home"" to Alaska.","After much planning and 11 years since my last trip, my sister and I went ""home"" to Alaska.",True,1,affection,affection,60888,alaska home planned sister trip
90493,5164,3m,My son was approved for a mortgage. Even though he hasn't found his dream house just the fact he was able to do this is huge to me. So so proud of him.,My son was approved for a mortgage. Even though he hasn't found his dream house just the fact he was able to do this is huge to me. So so proud of him.,True,3,affection,affection,61990,approved dream found hasnt house huge mortgage proud son
90519,2156,3m,For Valentines my boyfriend surprised me with a dozen of roses and a beautiful necklace.,For Valentines my boyfriend surprised me with a dozen of roses and a beautiful necklace.,True,1,affection,affection,64059,beautiful boyfriend dozen necklace rose surprise valentines
90523,2156,3m,My friend and I went riding around to the lake to sight see.,My friend and I went riding around to the lake to sight see.,True,1,bonding,bonding,67560,friend lake ride sight
90524,2156,3m,I took my eleven year old and my grand baby to Chuck E Cheese.,I took my eleven year old and my grand baby to Chuck E Cheese.,True,1,affection,affection,68551,baby cheese chuck eleven grand
90628,11872,3m,My wife bought me a new shirt.,My wife bought me a new shirt.,True,1,affection,affection,62137,bought shirt wife
90679,10374,3m,Within the past 3 months I renewed my relationship with my father after 37 years of separation.,Within the past 3 months I renewed my relationship with my father after 37 years of separation.,True,1,affection,affection,62194,father relationship renewed separate
90716,9505,3m,"It made me happy to see the little girl that I babysit, as we had not seen her in several months.","It made me happy to see the little girl that I babysit, as we had not seen her in several months.",True,1,bonding,affection,63228,babysit girl
90747,9748,3m,"My son started crawling.  It made me very happy, for about a week.  He has been trying so hard to crawl for probably 20 days, and just finally ""got it"".","My son started crawling.  It made me very happy, for about a week.  He has been trying so hard to crawl for probably 20 days, and just finally ""got it"".",True,3,affection,affection,61282,crawl crawl day finally hard son started
90753,1450,3m,I received a bonus at work.,I received a bonus at work.,True,1,achievement,achievement,64272,bonus received
90757,1450,3m,Paid off a large medical debt.,Paid off a large medical debt.,True,1,achievement,achievement,68300,debt medical paid
90760,1450,3m,My daughter had a large turnout at her birthday party.,My daughter had a large turnout at her birthday party.,True,1,affection,affection,78050,birthday daughter party turnout
90784,1465,3m,I found my dog after she had run away.,I found my dog after she had run away.,True,1,affection,affection,65314,dog found run
90790,1465,3m,Being greeted by my dog yesterday when I got home.,Being greeted by my dog yesterday when I got home.,True,1,affection,affection,71306,dog greeted home
90791,1465,3m,"I finally unclogged my kitchen drain after days of work, and saved $200 on a plumber visit.","I finally unclogged my kitchen drain after days of work, and saved $200 on a plumber visit.",True,1,achievement,achievement,78306,day drain finally kitchen plumber saved unclogged visit
90801,1465,24h,"I found out my daughter passed Calculus for the year, which was in doubt.","I found out my daughter passed Calculus for the year, which was in doubt.",True,1,achievement,achievement,97578,calculus daughter doubt found passed
90810,2699,3m,I went to a biweekly book club.,I went to a biweekly book club.,True,1,leisure,leisure,64343,biweekly book club
90811,2699,3m,"My son received a $4,000 scholarship to college.","My son received a $4,000 scholarship to college.",True,1,affection,affection,65333,college received scholarship son
90813,2699,3m,I was given a significant raise at my workplace.,I was given a significant raise at my workplace.,True,1,achievement,achievement,79656,raise significant workplace
90827,4913,3m,An event that made me happy was when I got to go to my son's first piano recital. I didn't know what to expect and was more nervous than he was. all signs at home seemed to indicate he wasn't ready but he did very well and obviously enjoyed himself. It was nice to see how much fun he had that night. It was also nice to see how well liked he was with his peers.,An event that made me happy was when I got to go to my son's first piano recital. I didn't know what to expect and was more nervous than he was. all signs at home seemed to indicate he wasn't ready but he did very well and obviously enjoyed himself. It was nice to see how much fun he had that night. It was also nice to see how well liked he was with his peers.,True,5,affection,affection,63369,didnt enjoyed event expected fun home nervous nice nice night peers piano ready recital signed son wasnt
90834,4307,3m,I let our veterinarian know how her coworker's compassion made it easier to put our dog down.,I let our veterinarian know how her coworker's compassion made it easier to put our dog down.,True,1,affection,affection,64373,compassion coworker dog easier veterinarian
90868,9806,3m,I reserved a new puppy who will come to live with me in a month.,I reserved a new puppy who will come to live with me in a month.,True,1,affection,affection,65415,live puppy reservation
90875,7156,3m,I celebrated my mother's birthday with her and my husband by taking them on a tour of the Warner Brothers Studio and having Thai food for dinner.,I celebrated my mother's birthday with her and my husband by taking them on a tour of the Warner Brothers Studio and having Thai food for dinner.,True,1,affection,affection,63437,birthday brother celebrated dinner food husband mother studio taking thai tour warner
90894,12132,3m,I won Castlevania Lords of Shadow 2.,I won Castlevania Lords of Shadow 2.,True,1,achievement,achievement,64451,castlevania lord shadow won
90897,9271,3m,I received a large bonus on a hit I did on mturk.,I received a large bonus on a hit I did on mturk.,True,1,achievement,achievement,64452,bonus hit mturk received
90917,11115,3m,Attending my friends concert with his new band.,Attending my friends concert with his new band.,True,1,bonding,bonding,63506,attended band concert friend
90978,2653,3m,I learned of something that is keeping my paranoia under control and it's working without side effects.,I learned of something that is keeping my paranoia under control and it's working without side effects.,True,1,achievement,achievement,70883,control effect keeping learned paranoia
90999,8197,3m,I was happy to discover that my son is doing well in school according to tests.,I was happy to discover that my son is doing well in school according to tests.,True,1,affection,affection,64640,discovered school son test
91041,10657,3m,The day before yesterday my children and I went to watch the ring of fire at the Keeper of the Plains -it gave me great joy to watch their faces as the fires were burning.,The day before yesterday my children and I went to watch the ring of fire at the Keeper of the Plains -it gave me great joy to watch their faces as the fires were burning.,True,1,affection,affection,64646,burning children day fire fire joy keeper plain ring watched watched
91083,2810,3m,My son sent me a link to a funny article the reminded us both of stuff we done in the past.,My son sent me a link to a funny article the reminded us both of stuff we done in the past.,True,1,affection,affection,65726,article funny link reminded son stuff
91089,10082,3m,A close friend of mine invited me to spend time with her.,A close friend of mine invited me to spend time with her.,True,1,bonding,bonding,65727,close friend invited mine spend time
91111,6826,3m,When we paid off debts that have been being paid on for over three years.,When we paid off debts that have been being paid on for over three years.,True,1,achievement,achievement,63772,debt paid paid
91124,4110,3m,When I paid the last tuition payment ever for my daughters preschool.,When I paid the last tuition payment ever for my daughters preschool.,True,1,achievement,achievement,64786,daughter paid payment preschool tuition
91125,4110,3m,When I got a interview for a job I really want.,When I got a interview for a job I really want.,True,1,achievement,achievement,65777,interview job
91241,11687,3m,My 3 year old niece hugged me and told me she loved me before she went home last night.,My 3 year old niece hugged me and told me she loved me before she went home last night.,True,1,affection,affection,64905,home hug love niece night told
91243,11734,3m,I seen a cinema that day Iam very happy. After that movie we spent some hotels and parks. That day is very beautiful. The film also give us very happy moment. After home befor sleep we spent so many time with our family.,I seen a cinema that day Iam very happy. After that movie we spent some hotels and parks. That day is very beautiful. The film also give us very happy moment. After home before sleep we spent so many time with our family.,False,5,affection,affection,63914,beautiful cinema day day family film home hotel iam moment movie park sleep spent spent time
91252,13186,3m,i have learned that my sister is pregnant and I got so excited because were having a new baby in the household.,i have learned that my sister is pregnant and I got so excited because were having a new baby in the household.,True,1,enjoy_the_moment,affection,63938,baby excited household learned pregnant sister
91262,7161,3m,I was able to get pregnant after trying many times.,I was able to get pregnant after trying many times.,True,1,achievement,achievement,64945,pregnant time
91317,2173,24h,I noticed that the new lawn I have laid has 'taken' and is starting to look good,I noticed that the new lawn I have laid has 'taken' and is starting to look good,True,1,achievement,achievement,83412,laid lawn noticed started
91318,2173,24h,I received the keys to my business' first office,I received the keys to my business' first office,True,1,achievement,achievement,90667,business key office received
91360,10598,3m,Watching my son get his first hit of this baseball season made me happy.,Watching my son get his first hit of this baseball season made me happy.,True,1,affection,affection,64057,baseball hit season son watched
91408,5201,3m,We bought a car two months before and it made me very happy.,We bought a car two months before and it made me very happy.,True,1,achievement,achievement,64077,bought car
91410,5201,3m,My children gave me a beautiful gift for my birthday it made me happy.,My children gave me a beautiful gift for my birthday it made me happy.,True,1,affection,affection,66059,beautiful birthday children gift
91412,5201,3m,My spouse surprised me with a holiday package and that was a very happy moment.,My spouse surprised me with a holiday package and that was a very happy moment.,True,1,affection,affection,76263,holiday moment package spouse surprise
91443,9452,3m,"I found out that we will be able to get a mortgage for a new home very soon, and I am so happy about that.","I found out that we will be able to get a mortgage for a new home very soon, and I am so happy about that.",True,1,achievement,achievement,66106,found home mortgage
91446,11500,3m,"I got to work and my work wife was in my office, she has a key, naked under an overcoat ready to have sex on my desk.","I got to work and my work wife was in my office, she has a key, naked under an overcoat ready to have sex on my desk.",True,1,affection,affection,66108,desk key naked office overcoat ready sex wife
91464,2534,24h,MY YOUNGEST SON CUDDLING ON THE COUCH WITH ME LAST NIGHT WHILE WE WATCHED A MOVIE.,MY YOUNGEST SON CUDDLING ON THE COUCH WITH ME LAST NIGHT WHILE WE WATCHED A MOVIE.,True,1,affection,affection,92802,couch cuddled movie night son watched
91484,2090,3m,Watching my daughter win her first award at her school's banquet.,Watching my daughter win her first award at her school's banquet.,True,1,affection,affection,65154,award banquet daughter school watched win
91485,2090,3m,Getting central air installed in my house last week.,Getting central air installed in my house last week.,True,1,achievement,achievement,66146,air central house installed
91486,2090,3m,The day my best friend got inducted into the high school hall of fame for football. It was long over due. we've been out of school for 19 years and I was and proud the he was finally acknowledged.,The day my best friend got inducted into the high school hall of fame for football. It was long over due. we've been out of school for 19 years and I was and proud the he was finally acknowledged.,True,3,bonding,bonding,79147,acknowledged day due fame finally football friend hall inducted proud school school weve
91489,2090,24h,I was happy I finally got my yard cut and organized.,I was happy I finally got my yard cut and organized.,True,1,achievement,achievement,88050,cut finally organized yard
91491,2090,24h,I was happy that the Cleveland Cavs won their playoff game.,I was happy that the Cleveland Cavs won their playoff game.,True,1,enjoy_the_moment,enjoy_the_moment,90037,cavs cleveland game playoffs won
91518,4149,3m,"After months of me struggling to finish in bed, my husband took the time, of his own accord, to make sure I did. Sorry if that's tmi.","After months of me struggling to finish in bed, my husband took the time, of his own accord, to make sure I did. Sorry if that's tmi.",True,2,affection,affection,66182,accord bed finished husband struggling time tmi
91545,12193,3m,My son is 1 years old and this is our first mother's Day. He made a little craft for Mother's day for me. It warmed my heart.,My son is 1 years old and this is our first mother's Day. He made a little craft for Mother's day for me. It warmed my heart.,True,3,affection,affection,66193,craft day day heart mother mother son warm
91552,6011,3m,My girlfriend moved in with me.,My girlfriend moved in with me.,True,1,affection,affection,64217,girlfriend moved
91554,6011,3m,I bought plane tickets for a vacation,I bought plane tickets for a vacation,True,1,achievement,achievement,66199,bought plane tickets vacation
91600,13539,3m,I have made friends with a very scared cat who had lost his home.,I have made friends with a very scared cat who had lost his home.,True,1,affection,bonding,64238,cat friend home lost scared
91605,6335,3m,I found out that a Wa-Wa was opening up near me. This gas station was a staple of my childhood in Pennsylvania. Hearing this news was a huge moment as I tend to get fairly nostalgic and think about the 'good old days'.,I found out that a Wa-Wa was opening up near me. This gas station was a staple of my childhood in Pennsylvania. Hearing this news was a huge moment as I tend to get fairly nostalgic and think about the 'good old days'.,True,3,enjoy_the_moment,enjoy_the_moment,66221,childhood day fair found gas hear huge moment news nostalgic pennsylvania staples station tend wawa
91686,3169,3m,"about a month ago, I got in touch with an old friend I had not seen or heard from in years, and we spent hours online talking and catching up with one anotherA's life and happenings","about a month ago, I got in touch with an old friend I had not seen or heard from in years, and we spent hours online talking and catching up with one another's life and happenings",False,1,bonding,bonding,68315,anothers catch friend happened heard hours life online spent talked touch
91687,3169,3m,"I had a talk with a neighbors daughter a weeks ago.  She is only 20, and a young mother, and never finished high school.  I talked to her about the value of education, and setting a good example for her young daughter.  A few days ago, I saw her on the street, and she told me she is back in school.  I felt super happy.","I had a talk with a neighbors daughter a weeks ago.  She is only 20, and a young mother, and never finished high school.  I talked to her about the value of education, and setting a good example for her young daughter.  A few days ago, I saw her on the street, and she told me she is back in school.  I felt super happy.",True,5,affection,affection,78534,daughter daughter day education finished mother neighbor school school set street super talked talked told weeks
91691,7414,3m,"We did some yard work this Saturday. My dad came over and ran the chainsaw. I let my 12 year old son drive the truck. It was nice being together, three generations having fun working.","We did some yard work this Saturday. My dad came over and ran the chainsaw. I let my 12 year old son drive the truck. It was nice being together, three generations having fun working.",True,4,affection,affection,67326,chainsaw dad drive fun generation nice ran saturday son truck yard
91746,9617,3m,I finally bought an instant pot after wanting one for a couple years.,I finally bought an instant pot after wanting one for a couple years.,True,1,achievement,achievement,68378,bought couple finally instant pot
91799,7056,3m,I took my mother out for dinner on Mother's Day.,I took my mother out for dinner on Mother's Day.,True,1,affection,affection,67460,day dinner mother mother
91993,5245,3m,We went to a Crab Festival and had a good time there eating crab and spending the day out.,We went to a Crab Festival and had a good time there eating crab and spending the day out.,True,1,enjoy_the_moment,enjoy_the_moment,66656,crab crab day eat festival spend time
92020,3072,24h,I fell asleep early with no distractions to wake me from my slumber.,I fell asleep early with no distractions to wake me from my slumber.,True,1,enjoy_the_moment,enjoy_the_moment,81972,asleep distraction fell slumber wake
92024,8093,3m,"Just before I went to run my errands and grocery shop within our budget limits, I thought ""wouldn't it be nice to win a $100 prize on a lottery scratcher?"" and then I DID!","Just before I went to run my errands and grocery shop within our budget limits, I thought ""wouldn't it be nice to win a $100 prize on a lottery scratcher?"" and then I DID!",True,2,achievement,achievement,67672,budget errands grocery limited lottery nice prize run scratcher shopping win wouldnt
92096,5106,3m,"I took my wife to Seattle, just for the hell of it. We walked all over the Broadway area, visiting several stores along the way to whatever place we decided we would eat at. I splurged and got her a few clothing items, then we had dinner at a local Indian restaurant. We live in a I-502 State, which means cannabis is legal. The two of us also enjoyed a joint of some very fine Sativa. It was a day I still remember.","I took my wife to Seattle, just for the hell of it. We walked all over the Broadway area, visiting several stores along the way to whatever place we decided we would eat at. I splurged and got her a few clothing items, then we had dinner at a local Indian restaurant. We live in a I-502 State, which means cannabis is legal. The two of us also enjoyed a joint of some very fine Sativa. It was a day I still remember.",True,6,affection,affection,67812,broadway cannabis clothes day decided dinner eat enjoyed fine hell indian items joint legal live local means remember restaurant sativa seattle splurged store visit walk wife
92129,3579,3m,i went shopping for myself,i went shopping for myself,True,1,leisure,leisure,67881,shopping
92164,13551,3m,"Two days ago I won Best in Show at an art show.  For many years, I won nothing.  I've gotten small awards in the past two years....but in my 22 year art career, I've NEVER gotten Best in Show.  I was stunned at the reaction -- I wept for joy.  I had to compose myself in an artist's studio I was so overcome.","Two days ago I won Best in Show at an art show.  For many years, I won nothing.  I've gotten small awards in the past two years....but in my 22 year art career, I've NEVER gotten Best in Show.  I was stunned at the reaction -- I wept for joy.  I had to compose myself in an artist's studio I was so overcome.",True,5,achievement,achievement,66935,art art artist award career composed day ive ive joy overcome reaction studio stunning wept won won yearsbut
92220,2843,3m,The day i received my children's report catds,The day i received my children's report cards,False,1,affection,affection,68951,card children day received report
92229,11121,3m,Found $5 in the elevator. Free lunch from the universe tomorrow.,Found $5 in the elevator. Free lunch from the universe tomorrow.,True,2,enjoy_the_moment,enjoy_the_moment,68961,elevator found free lunch tomorrow university
92420,1046,24h,I got to grill burgers for lunch at work.,I got to grill burgers for lunch at work.,True,1,enjoy_the_moment,enjoy_the_moment,88281,burger grilled lunch
92424,1046,24h,I get to grill for lunch.,I get to grill for lunch.,True,1,leisure,leisure,92774,grilled lunch
92442,13458,3m,Got considered for an art grant interview that went well.,Got considered for an art grant interview that went well.,True,1,achievement,achievement,69050,art considered granted interview
92455,11821,3m,MY sisters cancer treatment was successful and she is now in remission.,MY sisters cancer treatment was successful and she is now in remission.,True,1,achievement,achievement,67092,cancer remission sister successfully treatment
92471,5519,3m,Seeing my youngest son in his prom tux.,Seeing my youngest son in his prom tux.,True,1,affection,affection,68091,prom son tux
92474,11700,3m,I was happy when the eye clinic called to say my replacement eyeglasses were ready.,I was happy when the eye clinic called to say my replacement eyeglasses were ready.,True,1,enjoy_the_moment,enjoy_the_moment,68096,called clinic eyes eyeglasses ready replace
92488,3765,3m,Receiving a credit line increase with 1 of my visa credit cards.,Receiving a credit line increase with 1 of my visa credit cards.,True,1,achievement,achievement,75488,card credit credit increase line received visa
92496,6105,3m,I ate an ice cream cone while listening to the radio after a hard workout.,I ate an ice cream cone while listening to the radio after a hard workout.,True,1,leisure,leisure,69128,ate cone cream hard ice listening radio workout
92511,9070,3m,On Mother's Day my son (age 5) made me a card and picked me a bunch of dandelion flowers.,On Mother's Day my son (age 5) made me a card and picked me a bunch of dandelion flowers.,True,1,affection,affection,69160,age bunch card dandelions day flowers mother picked son
92526,9552,3m,My nephew's girlfriend was selected to go to the training camp of a pro football team's cheerleading squad.,My nephew's girlfriend was selected to go to the training camp of a pro football team's cheerleading squad.,True,1,affection,affection,68192,camping cheerleading football girlfriend nephew pro selected squad team training
92527,9552,3m,I was recognized for my ability to perform a jumping side kick in a group exercise class.,I was recognized for my ability to perform a jumping side kick in a group exercise class.,True,1,achievement,achievement,69182,ability class exercise jumped kick performance recognized
92559,3384,24h,My son gave me a huge hug and told me he would love me forever.,My son gave me a huge hug and told me he would love me forever.,True,1,affection,affection,85611,forever hug huge love son told
92584,1534,3m,Watching the high definition version of my favorite film!,Watching the high definition version of my favorite film!,True,1,leisure,leisure,80796,definition favorite film version watched
92593,1534,24h,Eating some good ice cream,Eating some good ice cream,True,1,leisure,enjoy_the_moment,95080,cream eat ice
92597,10975,3m,I met my newborn nephew,I met my newborn nephew,True,1,affection,affection,69283,met nephew newborn
92721,10972,3m,Meeting my parents after more than a year,Meeting my parents after more than a year,True,1,affection,affection,70473,meet parents
92912,6817,3m,My kids wrapped their own toys and gifted them to me on my birthday.,My kids wrapped their own toys and gifted them to me on my birthday.,True,1,affection,affection,69696,birthday gift kids toy wrapped
92960,11192,3m,My oldest son received his cub scout Tiger rank Monday night. He worked hard on it all year and the big smile on his face when he received it warmed my heart.,My oldest son received his cub scout Tiger rank Monday night. He worked hard on it all year and the big smile on his face when he received it warmed my heart.,True,2,affection,affection,69764,cubs hard heart monday night rank received received scout smile son tigers warm
92961,11192,3m,"When I got home from work this evening, my youngest son said, Daddy!!!, ran up and gave me a hug. He doesn't always do that, but it makes me happy every time he does.","When I got home from work this evening, my youngest son said, Daddy!!!, ran up and gave me a hug. He doesn't always do that, but it makes me happy every time he does.",True,3,affection,affection,70756,daddy doesnt evening home hug makes ran son time
92968,7678,3m,I was really happy recently when the dealership was able to repair my car for $100 less than the estimate.,I was really happy recently when the dealership was able to repair my car for $100 less than the estimate.,True,1,achievement,achievement,71758,car dealership estimate recently repair
92971,4053,3m,My Aunt celebrated her 100th birthday.  We had her party at the retirement home she lives in.  People came from all over the country. The small town she lives in put a story about her on the front page of their newspaper. She really got a kick out of that. It was good to see relatives I hadn't seen in a long time.,My Aunt celebrated her 100th birthday.  We had her party at the retirement home she lives in.  People came from all over the country. The small town she lives in put a story about her on the front page of their newspaper. She really got a kick out of that. It was good to see relatives I hadn't seen in a long time.,True,6,affection,affection,71764,aunt birthday celebrated country front hadnt home kick live live newspaper page party people relatives retirement story time town
92972,4053,24h,"My son, who lives in another state, posted photos of himself, his wife and my granddaughter's first trip to Sea World in Orlando.","My son, who lives in another state, posted photos of himself, his wife and my granddaughter's first trip to Sea World in Orlando.",True,1,affection,affection,87776,granddaughter live orlando photos post sea son trip wife world
93034,7656,3m,When I was awarded a promotion and a 7% pay increase at work it made me happy.,When I was awarded a promotion and a 7% pay increase at work it made me happy.,True,1,achievement,achievement,69884,award increase pay promotion
93039,2443,3m,I saw my 3 year old son play on a trampoline.,I saw my 3 year old son play on a trampoline.,True,1,affection,affection,71873,played son trampoline
93130,9602,3m,The side of my dog's face that was paralyzed started working a little bit again so now she can close her eye some and squint / blink.,The side of my dog's face that was paralyzed started working a little bit again so now she can close her eye some and squint / blink.,True,1,affection,affection,69975,bit blink close dog eyes paralyzed squint started
93131,9602,3m,I've been continuously losing weight for weeks.,I've been continuously losing weight for weeks.,True,1,achievement,achievement,70967,continue ive lose weeks weight
93132,9602,3m,My wife appears much happier lately than she did a few weeks ago which was concerning me.,My wife appears much happier lately than she did a few weeks ago which was concerning me.,True,1,affection,affection,71958,appeared weeks wife
93150,10640,3m,"The day I took care of my nephew and played with him,","The day I took care of my nephew and played with him,",True,1,affection,affection,71984,care day nephew played
93170,1315,3m,I won $50 playing blackjack when I only started out with $5.,I won $50 playing blackjack when I only started out with $5.,True,1,achievement,achievement,73920,blackjack played started won
93176,1315,3m,I found out that an expensive car repair I was dreading was covered under factory warranty.,I found out that an expensive car repair I was dreading was covered under factory warranty.,True,1,achievement,achievement,79895,car covered dreading expensive factory found repair warranty
93182,1315,24h,I purchased a dresser at Ikea that I've been eyeing for many months.,I purchased a dresser at Ikea that I've been eyeing for many months.,True,1,achievement,achievement,85162,dresser eyes ikea ive purchased
93188,1315,24h,My daughter received a perfect score on her writing assignment.,My daughter received a perfect score on her writing assignment.,True,1,affection,affection,91718,assignment daughter perfect received score writing
93207,2457,24h,"I managed to completely pay off a credit card I have owed money to for a while, a very satisfying feeling.","I managed to completely pay off a credit card I have owed money to for a while, a very satisfying feeling.",True,1,achievement,achievement,96028,card completed credit feel managed money owed pay satisfying
93211,13139,3m,I am happy when my family and I  make it home safely from a hectic drive through the city where I live.,I am happy when my family and I  make it home safely from a hectic drive through the city where I live.,True,1,affection,affection,70034,city drive family hectic home live safe
93280,3928,3m,I just finished my first semester back in college at age 35 with all As in Chemistry and Biology!,I just finished my first semester back in college at age 35 with all As in Chemistry and Biology!,True,1,achievement,achievement,70124,age biological chemistry college finished semester
93282,3928,3m,I got an unexpected cash back rewards for using my bank card at Starbucks!,I got an unexpected cash back rewards for using my bank card at Starbucks!,True,1,achievement,achievement,72107,bank card cash reward starbucks unexpected
93314,13838,3m,My older dog made it through her surgery and is doing well in spite of a mildly infected incision. She happily eats her pain and antibiotic pills since I hide them in a small fresh mozzarella ball.,My older dog made it through her surgery and is doing well in spite of a mildly infected incision. She happily eats her pain and antibiotic pills since I hide them in a small fresh mozzarella ball.,True,2,affection,affection,71150,antibiotics ball dog eat fresh happily hiding incision infection mild mozzarella pain pill spite surgery
93315,13838,3m,My daughter spontaneously hugs me when I visit her lately which is a big change from the past.,My daughter spontaneously hugs me when I visit her lately which is a big change from the past.,True,1,affection,affection,72141,change daughter hug spontaneously visit
93352,3786,3m,I had been working really hard and finally lost 5 pounds.,I had been working really hard and finally lost 5 pounds.,True,1,achievement,achievement,75426,finally hard lost pounds
93421,10601,3m,One big event that made me happy in the past 3 months was finding a reasonably priced apartment in a good and safe area of town.,One big event that made me happy in the past 3 months was finding a reasonably priced apartment in a good and safe area of town.,True,1,achievement,achievement,73312,apartment event finding price safe town
93496,3175,3m,My son had sent me a beautiful Mother's Day card saying why I was the best mom.,My son had sent me a beautiful Mother's Day card saying why I was the best mom.,True,1,affection,affection,73448,beautiful card day mom mother son
93500,3175,3m,My daughter send me tickets to visit her because my grandson was crying.,My daughter send me tickets to visit her because my grandson was crying.,True,1,affection,affection,77953,crying daughter grandson send tickets visit
93574,2436,24h,I ordered two of my favorite pizzas from Pizza Hut and it was cooked just right.,I ordered two of my favorite pizzas from Pizza Hut and it was cooked just right.,True,1,enjoy_the_moment,enjoy_the_moment,95019,cooked favorite hut pizza pizza
93693,2714,24h,I felt happy when I stepped on the scale and I had lost the weight I had recently gained back.,I felt happy when I stepped on the scale and I had lost the weight I had recently gained back.,True,1,achievement,achievement,87992,gain lost recently scale step weight
93695,2714,24h,I felt happy when I felt tired and overwhelmed by the idea of making dinner and then remembered a recent easy recipe that had been emailed to me I had all the ingredients for.,I felt happy when I felt tired and overwhelmed by the idea of making dinner and then remembered a recent easy recipe that had been emailed to me I had all the ingredients for.,True,1,enjoy_the_moment,enjoy_the_moment,89979,dinner easy email idea ingredients overwhelmed recently recipe remember tired
93700,6066,3m,My test results came back fine from an ultrasound.,My test results came back fine from an ultrasound.,True,1,achievement,achievement,73714,fine results test ultrasound
93714,3226,3m,I got together with my extended family for Mother's Day after not seeing them for a couple of months.,I got together with my extended family for Mother's Day after not seeing them for a couple of months.,True,1,affection,affection,72749,couple day extended family mother
93715,3226,3m,I moved into a much larger and nicer apartment.,I moved into a much larger and nicer apartment.,True,1,achievement,achievement,73745,apartment larger moved nicer
93719,3226,3m,I played with my friend's new puppy.,I played with my friend's new puppy.,True,1,bonding,bonding,81035,friend played puppy
93742,2665,3m,"About a month ago, I opened an IRA account to start saving for my future and retirement.","About a month ago, I opened an IRA account to start saving for my future and retirement.",True,1,achievement,achievement,73782,account future ira retirement saved started
93782,8845,3m,Being with my husband,Being with my husband,True,1,affection,affection,74844,husband
93792,12845,3m,I went to Calgary with my dance company to perform and take some advanced workshops.,I went to Calgary with my dance company to perform and take some advanced workshops.,True,1,bonding,bonding,72861,advanced calgary company dance performance workshop
94003,7792,3m,The happiest moment of my life happened within the last 3 months.  My first grandchild was born.,The happiest moment of my life happened within the last 3 months.  My first grandchild was born.,True,2,affection,affection,73063,born grandchild happened life moment
94005,7792,3m,My daughter bought her first house all on her own!,My daughter bought her first house all on her own!,True,1,achievement,affection,75052,bought daughter house
94072,4802,3m,I went to Paris for vacation.,I went to Paris for vacation.,True,1,leisure,leisure,73115,paris vacation
94091,2136,3m,I stepped out of my comfort zone and made a new friend.,I stepped out of my comfort zone and made a new friend.,True,1,bonding,bonding,79605,comfortable friend step zone
94186,4801,24h,I was extremely happy receiving my vacation approval for work.  I have been happy about this for the last 24 hours.,I was extremely happy receiving my vacation approval for work.  I have been happy about this for the last 24 hours.,True,2,achievement,achievement,87238,approved extremely hours received vacation
94187,4801,24h,I spoke to an old friend on the phone and it was a joy hearing from him.  I haven't been able to talk to him for a few months and it was nice catching up.,I spoke to an old friend on the phone and it was a joy hearing from him.  I haven't been able to talk to him for a few months and it was nice catching up.,True,2,bonding,bonding,88233,catch friend havent hear joy nice phone spoke talked
94199,2431,3m,My friend invited me on a trip to Tahoe for the weekend last month and it was wonderful to enjoy nature.,My friend invited me on a trip to Tahoe for the weekend last month and it was wonderful to enjoy nature.,True,1,bonding,bonding,76198,enjoyed friend invited nature tahoe trip weekend wonderful
94211,7279,3m,Helping a co-worker with a project.,Helping a co-worker with a project.,True,1,bonding,bonding,76201,coworker helped project
94238,5784,3m,Getting chocolates from my spouse as a gift.,Getting chocolates from my spouse as a gift.,True,1,affection,affection,76268,chocolate gift spouse
94255,10216,3m,"I was able to move after 6 years living in my old location.

","I was able to move after 6 years living in my old location.

",True,1,achievement,achievement,75294,live location moved
94267,2938,3m,"My best friend's wedding, my best friend since I was a kid had a tough life, and I like him a lot, so on his wedding seeing him so happy made me really happy too.","My best friend's wedding, my best friend since I was a kid had a tough life, and I like him a lot, so on his wedding seeing him so happy made me really happy too.",True,1,bonding,bonding,75300,friend friend kids life tough wedding wedding
94332,10931,3m,I found $20 in a pair of pants I'd not worn in awhile and in fact found it at a time I needed some cash.,I found $20 in a pair of pants I'd not worn in awhile and in fact found it at a time I needed some cash.,True,1,achievement,achievement,77328,awhile cash found found id pair pants time worn
94377,11201,3m,After an illegal eviction me and my fiance found an apartment in a limited amount of time that suited us and was affordable.,After an illegal eviction me and my fiance found an apartment in a limited amount of time that suited us and was affordable.,True,1,affection,affection,77418,afford amount apartment evicted fiance found illegal limited suit time
94390,5569,3m,Reese told me how amazing I was and how happy he is with our relationship.,Reese told me how amazing I was and how happy he is with our relationship.,True,1,affection,affection,75467,amazing reeses relationship told
94392,5569,3m,The nurses told me that I am a great daughter for taking care of my Dad.,The nurses told me that I am a great daughter for taking care of my Dad.,True,1,affection,affection,77456,care dad daughter nursing taking told
94476,2659,3m,I WENT TO EASTER SERVICES WITH MY FAMILY!,I WENT TO EASTER SERVICES WITH MY FAMILY!,True,1,affection,affection,77608,easter family service
94481,2659,24h,I ate a sandwich outside in the park and the weather was lovely.,I ate a sandwich outside in the park and the weather was lovely.,True,1,nature,nature,91410,ate love park sandwich weather
94482,2659,24h,I took the dog out for a walk.,I took the dog out for a walk.,True,1,affection,affection,92402,dog walk
